Destination Port, Flow Duration, Total Fwd Packets, Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Bwd Packet Length Max, Bwd Packet Length Min, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance, FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Std, Label
80,3.02912e+06,5,275,275,0,55,156,0,142.286,2.97116,378640,757605,2.29234e+06,4,757279,935868,21,3.02909e+06,1.0097e+06,978709,2.33453e+06,264,0,0,156,136,1.32052,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.99402e+06,5,275,275,0,55,156,0,216.146,4.51349,249253,442872,1.25982e+06,3,498506,531962,21,1.994e+06,664666,532260,1.30313e+06,149,0,0,156,136,2.00599,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.79111e+07,6,275,275,0,45.8333,156,0,11.3687,0.263775,4.21235e+06,1.07711e+07,3.45933e+07,2,7.58222e+06,1.35384e+07,23,3.31777e+06,1.10592e+06,1.10924e+06,2.62243e+06,150,0,0,196,136,0.10551,0,275,43.1,8138.49,1,1,2,7,0,0.666667,32120,249,1,20,0,0,0,0,6.42345e+08,PortScan
80,3.14382e+06,5,275,275,0,55,156,0,137.094,2.86275,392978,793367,2.4052e+06,4,785956,982242,21,3.14379e+06,1.04793e+06,1.02971e+06,2.4477e+06,305,0,0,156,136,1.27234,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.21789e+06,5,275,275,0,55,156,0,133.939,2.79687,402236,816784,2.47894e+06,3,804472,1.0127e+06,20,3.21787e+06,1.07262e+06,1.06327e+06,2.52164e+06,160,0,0,156,136,1.24305,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.68658e+06,5,275,275,0,55,156,0,160.427,3.34998,335822,649404,1.94539e+06,3,671645,795179,19,2.68655e+06,895518,822660,1.98655e+06,160,0,0,156,136,1.48888,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.52937e+06,5,275,275,0,55,156,0,122.118,2.55003,441171,914585,2.78493e+06,2,882342,1.1397e+06,23,3.52934e+06,1.17644e+06,1.20264e+06,2.82844e+06,164,0,0,156,136,1.13335,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.21186e+06,5,275,275,0,55,156,0,194.858,4.06897,276483,504796,1.47057e+06,2,552966,610076,20,2.21184e+06,737279,619041,1.51486e+06,148,0,0,156,136,1.80843,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.44533e+06,5,275,275,0,55,156,0,176.254,3.68048,305666,575182,1.70315e+06,4,611332,699318,34,2.4453e+06,815101,716297,1.74375e+06,300,0,0,156,136,1.63577,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.50979e+06,5,275,275,0,55,156,0,285.47,5.96109,188724,315632,769684,4,377448,377438,29,1.50976e+06,503255,358595,811027,309,0,0,156,136,2.64937,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.7615e+07,8,275,275,0,34.375,1210,0,47.7735,0.372192,2.89346e+06,9.46101e+06,3.56441e+07,2,5.37357e+06,1.23661e+07,18,3.76053e+07,7.52106e+06,1.40695e+07,3.56441e+07,152,0,0,260,200,0.159511,0,1210,128.357,96981.4,2,1,4,11,0,0.75,32120,249,1,20,11286,0,11286,11286,6.42255e+08,PortScan
80,1.92288e+06,5,275,275,0,55,156,0,224.143,4.68047,240360,421779,1.18137e+06,3,480721,505109,18,1.92286e+06,640952,501184,1.22397e+06,376,0,0,156,136,2.08021,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.07112e+06,5,275,275,0,55,156,0,208.1,4.34547,258890,463546,1.32852e+06,4,517781,557576,36,2.07109e+06,690363,560011,1.37198e+06,312,0,0,156,136,1.93132,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,989032,5,275,275,0,55,156,0,435.78,9.09981,123629,230597,695280,3,247258,301724,20,989008,329669,284916,695280,192,0,0,156,136,4.04436,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.37311e+06,5,275,275,0,55,156,0,127.775,2.66816,421638,864130,2.62673e+06,2,843277,1.07379e+06,21,3.37309e+06,1.12436e+06,1.12985e+06,2.6698e+06,142,0,0,156,136,1.18585,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.5952e+06,5,275,275,0,55,156,0,270.186,5.64193,199400,335809,854122,3,398800,400717,22,1.59517e+06,531724,384332,895744,166,0,0,156,136,2.50753,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.86901e+06,5,275,275,0,55,156,0,150.226,3.13697,358626,705144,2.12375e+06,3,717252,867136,21,2.86899e+06,956329,901928,2.16551e+06,139,0,0,156,136,1.39421,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.32593e+06,5,275,275,0,55,156,0,185.302,3.86942,290742,538820,1.58184e+06,3,581483,652524,21,2.32591e+06,775304,664123,1.62217e+06,162,0,0,156,136,1.71974,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.19616e+06,5,275,275,0,55,156,0,360.318,7.52405,149521,254952,699733,5,299041,315359,21,1.19614e+06,398713,293719,699733,320,0,0,156,136,3.34402,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.74508e+06,5,275,275,0,55,156,0,115.084,2.40315,468135,982845,2.99737e+06,2,936269,1.22848e+06,31,3.74505e+06,1.24835e+06,1.29999e+06,3.0414e+06,149,0,0,156,136,1.06807,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.61859e+06,5,275,275,0,55,156,0,119.107,2.48716,452323,942145,2.87064e+06,4,904646,1.17537e+06,23,3.61856e+06,1.20619e+06,1.24157e+06,2.91441e+06,333,0,0,156,136,1.1054,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.12528e+06,5,275,275,0,55,156,0,202.797,4.23474,265660,479013,1.38144e+06,4,531319,577068,21,2.12525e+06,708417,581662,1.42499e+06,292,0,0,156,136,1.88211,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.35042e+06,5,275,275,0,55,156,0,319.161,6.66461,168802,281737,700658,4,337604,340714,20,1.35039e+06,450131,318771,700658,291,0,0,156,136,2.96205,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.16551e+07,7,639,364,0,91.2857,156,0,19.0853,0.264074,4.1655e+06,1.0972e+07,3.69956e+07,3,6.94251e+06,1.34674e+07,19,3.22116e+06,1.07372e+06,1.05987e+06,2.51636e+06,162,0,0,228,136,0.0960268,0,364,72.2727,15909.1,1,1,3,8,0,0.571429,32120,249,2,20,0,0,0,0,1.71217e+07,PortScan
80,3.66195e+06,5,275,275,0,55,156,0,117.697,2.45771,457743,955799,2.91305e+06,2,915486,1.19311e+06,20,3.66192e+06,1.22064e+06,1.26098e+06,2.95689e+06,138,0,0,156,136,1.09232,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.40842e+06,5,275,275,0,55,156,0,97.7675,2.04155,551052,1.19646e+06,3.6574e+06,4,1.1021e+06,1.50679e+06,19,4.4084e+06,1.46947e+06,1.60276e+06,3.69884e+06,280,0,0,156,136,0.907355,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.87894e+06,5,275,275,0,55,156,0,111.113,2.32022,484867,1.02546e+06,3.12859e+06,2,969735,1.28348e+06,25,3.87892e+06,1.29297e+06,1.35787e+06,3.16909e+06,149,0,0,156,136,1.03121,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.25903e+06,5,275,275,0,55,156,0,132.248,2.76156,407379,827246,2.51052e+06,2,814758,1.0256e+06,23,3.25901e+06,1.08634e+06,1.07653e+06,2.5533e+06,165,0,0,156,136,1.22736,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.23766e+06,5,275,275,0,55,156,0,192.612,4.02205,279708,511509,1.4916e+06,2,559416,618360,20,2.23764e+06,745882,627770,1.53595e+06,147,0,0,156,136,1.78758,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.77948e+06,5,275,275,0,55,156,0,114.037,2.38128,472436,993075,3.02892e+06,2,944871,1.24161e+06,22,3.77946e+06,1.25982e+06,1.31414e+06,3.07302e+06,149,0,0,156,136,1.05835,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.89525e+06,5,275,275,0,55,156,0,227.411,4.74872,236906,413623,1.14981e+06,3,473812,494839,20,1.89522e+06,631741,489270,1.19233e+06,184,0,0,156,136,2.11054,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.7779e+06,5,275,275,0,55,156,0,155.153,3.23986,347238,675872,2.02915e+06,3,694475,828956,20,2.77788e+06,925960,859381,2.07075e+06,150,0,0,156,136,1.43994,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.43257e+06,5,275,275,0,55,156,0,97.2347,2.03042,554072,1.20356e+06,3.67927e+06,7,1.10814e+06,1.51587e+06,21,4.43255e+06,1.47752e+06,1.61249e+06,3.72075e+06,753,0,0,156,136,0.90241,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.17528e+06,5,275,275,0,55,156,0,103.227,2.15554,521910,1.12052e+06,3.42288e+06,2,1.04382e+06,1.40746e+06,20,4.17525e+06,1.39175e+06,1.49372e+06,3.46392e+06,133,0,0,156,136,0.958019,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.53094e+06,5,275,275,0,55,156,0,170.293,3.556,316367,599856,1.78252e+06,4,632734,730685,23,2.53092e+06,843638,750436,1.82329e+06,332,0,0,156,136,1.58044,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.50397e+06,5,275,275,0,55,156,0,286.574,5.98415,187996,314231,759115,3,375993,375939,20,1.50395e+06,501317,356575,800429,168,0,0,156,136,2.65962,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.52024e+06,5,275,275,0,55,156,0,122.435,2.55665,440030,909786,2.76918e+06,2,880059,1.13294e+06,20,3.52022e+06,1.1734e+06,1.19453e+06,2.81263e+06,149,0,0,156,136,1.13629,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.16573e+07,8,927,326,0,115.875,156,0,25.9978,0.288065,3.78703e+06,1.05291e+07,3.70061e+07,3,5.95105e+06,1.2702e+07,16,3.21366e+06,1.07122e+06,1.05476e+06,2.50586e+06,142,0,0,260,136,0.0960215,0,326,90.25,17897.7,1,1,4,9,0,0.5,32120,249,3,20,0,0,0,0,5.85752e+08,PortScan
80,1.14742e+06,5,275,275,0,55,156,0,375.624,7.84366,143428,248754,703960,3,286856,311114,20,1.14739e+06,382465,290524,703960,162,0,0,156,136,3.48607,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.40413e+06,5,275,275,0,55,156,0,126.611,2.64385,425516,872693,2.653e+06,3,851032,1.08459e+06,22,3.40411e+06,1.1347e+06,1.14126e+06,2.69613e+06,174,0,0,156,136,1.17504,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.06584e+06,5,275,275,0,55,156,0,106.005,2.21356,508231,1.08491e+06,3.31266e+06,2,1.01646e+06,1.36088e+06,20,4.06582e+06,1.35527e+06,1.44256e+06,3.35351e+06,135,0,0,156,136,0.983805,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.04706e+06,5,275,275,0,55,156,0,411.628,8.59549,130883,236308,700254,4,261765,304697,20,1.04704e+06,349014,285758,700254,306,0,0,156,136,3.82022,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.10852e+06,5,275,275,0,55,156,0,104.904,2.19057,513564,1.09851e+06,3.35472e+06,2,1.02713e+06,1.3786e+06,20,4.10848e+06,1.36949e+06,1.46194e+06,3.39564e+06,134,0,0,156,136,0.973588,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.80296e+07,6,275,275,0,45.8333,156,0,11.3333,0.262953,4.22551e+06,1.05805e+07,3.40157e+07,3,7.60592e+06,1.32591e+07,21,4.01384e+06,1.33794e+06,1.41814e+06,3.30083e+06,144,0,0,196,136,0.105181,0,275,43.1,8138.49,1,1,2,7,0,0.666667,32120,249,1,20,0,0,0,0,6.42426e+08,PortScan
80,3.8242e+06,5,275,275,0,55,156,0,112.703,2.35344,478025,1.00672e+06,3.0711e+06,3,956049,1.25921e+06,22,3.82418e+06,1.27472e+06,1.33324e+06,3.1153e+06,146,0,0,156,136,1.04597,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.5063e+06,5,275,275,0,55,156,0,171.967,3.59095,313287,591984,1.75615e+06,3,626574,720442,25,2.50627e+06,835424,738904,1.79686e+06,160,0,0,156,136,1.59598,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.11727e+06,5,275,275,0,55,156,0,385.762,8.05535,139659,245260,705464,4,279318,308973,21,1.11725e+06,372416,289255,705464,194,0,0,156,136,3.58016,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.2724e+06,5,275,275,0,55,156,0,100.88,2.10654,534050,1.15119e+06,3.51749e+06,2,1.0681e+06,1.44733e+06,23,4.27238e+06,1.42413e+06,1.53721e+06,3.55869e+06,135,0,0,156,136,0.936242,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.77706e+06,5,275,275,0,55,156,0,242.535,5.06454,222133,381445,1.02913e+06,3,444266,455184,23,1.77704e+06,592346,444557,1.07129e+06,160,0,0,156,136,2.25091,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.78102e+07,7,275,275,0,39.2857,156,0,15.5249,0.317375,3.43729e+06,9.99669e+06,3.49929e+07,2,6.3017e+06,1.28519e+07,18,3.78001e+07,9.45001e+06,1.47665e+07,3.4993e+07,157,0,0,228,168,0.132239,0,275,48.9167,7965.24,1,1,3,9,0,0.714286,32120,249,1,20,10151,0,10151,10151,6.42313e+08,PortScan
80,879706,5,275,275,0,55,156,0,489.936,10.2307,109963,228071,702188,3,219926,308447,20,879684,293228,298088,702188,157,0,0,156,136,4.54697,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.69023e+07,6,667,392,0,111.167,156,0,22.3021,0.270986,4.10025e+06,1.04272e+07,3.35011e+07,2,7.38046e+06,1.30961e+07,22,3.40117e+06,1.13372e+06,1.13858e+06,2.69087e+06,144,1,0,188,136,0.108394,0,392,82.3,18589.2,1,1,3,8,0,0.666667,251,249,1,20,0,0,0,0,6.43075e+08,PortScan
80,3.90501e+06,5,275,275,0,55,156,0,110.371,2.30473,488126,1.03237e+06,3.14962e+06,2,976252,1.29211e+06,22,3.90498e+06,1.30166e+06,1.36686e+06,3.19016e+06,151,0,0,156,136,1.02433,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.54554e+06,5,275,275,0,55,156,0,94.8182,1.97996,568192,1.23883e+06,3.78784e+06,2,1.13638e+06,1.56174e+06,24,4.54552e+06,1.51517e+06,1.66309e+06,3.83067e+06,131,0,0,156,136,0.879983,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.75093e+07,6,275,275,0,45.8333,156,0,11.4905,0.266601,4.1677e+06,1.12663e+07,3.60228e+07,3,7.50186e+06,1.42644e+07,21,1.48646e+06,495487,351477,779274,177,0,0,196,136,0.10664,0,275,43.1,8138.49,1,1,2,7,0,0.666667,32120,249,1,20,0,0,0,0,6.7198e+08,PortScan
80,3.18562e+06,5,275,275,0,55,156,0,135.296,2.8252,398202,802511,2.4317e+06,2,796404,993007,17,3.1856e+06,1.06187e+06,1.04005e+06,2.47428e+06,175,0,0,156,136,1.25564,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.22705e+06,5,275,275,0,55,156,0,101.962,2.12914,528382,1.13587e+06,3.47004e+06,2,1.05676e+06,1.42715e+06,19,4.22703e+06,1.40901e+06,1.51488e+06,3.51117e+06,151,0,0,156,136,0.946286,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.79049e+06,5,275,275,0,55,156,0,113.706,2.37436,473811,994933,3.03416e+06,3,947623,1.24359e+06,21,3.79047e+06,1.26349e+06,1.31575e+06,3.07828e+06,137,0,0,156,136,1.05527,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.13899e+06,5,275,275,0,55,156,0,104.132,2.17444,517374,1.10708e+06,3.38095e+06,2,1.03475e+06,1.38946e+06,19,4.13896e+06,1.37966e+06,1.47345e+06,3.42192e+06,142,0,0,156,136,0.96642,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.52065e+06,5,275,275,0,55,156,0,170.988,3.57051,315081,595511,1.76668e+06,2,630162,724736,20,2.52062e+06,840208,743268,1.80741e+06,155,0,0,156,136,1.58689,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.26915e+06,5,275,275,0,55,156,0,339.598,7.09138,158643,267595,709342,2,317286,327542,20,1.26912e+06,423041,305207,709342,157,0,0,156,136,3.15173,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.78574e+07,7,275,275,0,39.2857,1206,0,43.2412,0.316979,3.44159e+06,9.94898e+06,3.4835e+07,3,6.30957e+06,1.27823e+07,19,3.78511e+07,9.46278e+06,1.46723e+07,3.4835e+07,163,0,0,228,168,0.132074,0,1206,136.417,110924,2,1,3,9,0,0.714286,32120,249,1,20,6328,0,6328,6328,6.42327e+08,PortScan
80,3.28302e+06,5,275,275,0,55,156,0,131.281,2.74138,410378,832678,2.52649e+06,3,820756,1.03207e+06,23,3.283e+06,1.09433e+06,1.08287e+06,2.56932e+06,171,0,0,156,136,1.21839,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.16784e+07,7,275,275,0,39.2857,156,0,10.3411,0.263926,4.16784e+06,1.09843e+07,3.70302e+07,2,6.94639e+06,1.34833e+07,21,3.3889e+06,1.12963e+06,1.13094e+06,2.67506e+06,143,0,0,228,136,0.0959731,0,275,39.1818,7552.15,2,1,2,8,0,0.571429,32120,249,1,20,0,0,0,0,1.71778e+07,PortScan
80,1.61132e+06,5,275,275,0,55,156,0,267.483,5.58548,201415,339116,859385,3,402830,404539,20,1.6113e+06,537099,387589,901018,161,0,0,156,136,2.48244,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.1434e+06,5,275,275,0,55,156,0,376.946,7.87125,142925,249265,710488,3,285850,312578,18,1.14338e+06,381126,292284,710488,146,0,0,156,136,3.49834,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.32124e+06,5,275,275,0,55,156,0,129.771,2.70983,415155,844549,2.56372e+06,2,830310,1.04745e+06,21,3.32122e+06,1.10707e+06,1.0997e+06,2.60661e+06,153,0,0,156,136,1.20437,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.01464e+06,5,275,275,0,55,156,0,107.357,2.2418,501830,1.06641e+06,3.25484e+06,2,1.00366e+06,1.3362e+06,20,4.01462e+06,1.33821e+06,1.41484e+06,3.29558e+06,135,0,0,156,136,0.996354,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
41038,2.90731e+06,4,156,156,0,39,275,0,148.247,2.75169,415329,749100,2.15001e+06,7,969098,912485,456,2.9073e+06,969099,890304,2.15002e+06,440,0,0,136,116,1.37584,0,275,53.875,9592.61,1,1,2,7,0,1,31856,0,1,32,0,0,0,0,0,PortScan
80,2.63407e+06,5,275,275,0,55,156,0,163.625,3.41677,329258,629624,1.87761e+06,3,658517,768575,19,2.63405e+06,878016,791626,1.91863e+06,148,0,0,156,136,1.51856,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.48035e+06,5,275,275,0,55,156,0,291.148,6.07966,185043,308851,727359,2,370087,370099,25,1.48032e+06,493440,349564,768599,181,0,0,156,136,2.70207,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.81073e+07,8,639,364,0,79.875,156,0,20.8621,0.367383,2.93133e+06,8.94323e+06,3.37326e+07,2,5.44391e+06,1.16132e+07,15,3.81073e+07,7.62146e+06,1.3125e+07,3.37326e+07,28,0,0,260,208,0.15745,0,364,56.7857,13379.5,1,1,3,11,0,0.75,32120,249,2,20,34,0,34,34,6.42457e+08,PortScan
80,3.97887e+06,5,275,275,0,55,156,0,108.322,2.26195,497359,1.05454e+06,3.21798e+06,3,994718,1.32061e+06,23,3.97885e+06,1.32628e+06,1.39761e+06,3.25864e+06,295,0,0,156,136,1.00531,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.0631e+06,5,275,275,0,55,156,0,208.908,4.36236,257888,459100,1.30734e+06,2,515776,551360,19,2.06308e+06,687693,551656,1.35075e+06,144,0,0,156,136,1.93883,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,2.91923e+06,5,275,275,0,55,156,0,147.641,3.083,364904,717540,2.16082e+06,3,729808,882274,16,2.91922e+06,973072,917302,2.20265e+06,140,0,0,156,136,1.37022,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,1.86818e+06,5,275,275,0,55,156,0,230.706,4.81753,233522,404993,1.11306e+06,3,467044,483825,22,1.86816e+06,622718,475911,1.15546e+06,151,0,0,156,136,2.14112,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.81124e+07,6,275,275,0,45.8333,156,0,11.3087,0.262382,4.23471e+06,1.0467e+07,3.36649e+07,2,7.62248e+06,1.30918e+07,22,4.44751e+06,1.4825e+06,1.61387e+06,3.72662e+06,133,0,0,188,136,0.104953,0,275,43.1,8138.49,2,1,2,8,0,0.666667,249,249,1,20,0,0,0,0,6.4247e+08,PortScan
80,2.27016e+06,5,275,275,0,55,156,0,189.854,3.96447,283770,519639,1.51277e+06,3,567541,627193,19,2.27014e+06,756714,634500,1.55284e+06,144,0,0,156,136,1.76199,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.76769e+07,7,275,275,0,39.2857,156,0,15.5798,0.345039,3.13974e+06,9.76634e+06,3.55017e+07,3,6.27948e+06,1.30789e+07,19,3.76769e+07,7.53537e+06,1.39935e+07,3.55017e+07,142,0,0,228,208,0.159249,0,275,45.1538,7522.44,1,1,3,10,0,0.857143,32120,249,1,20,5257,0,5257,5257,6.42263e+08,PortScan
80,2.3768e+06,5,275,275,0,55,156,0,181.336,3.78661,297100,551170,1.6186e+06,2,594200,667494,21,2.37677e+06,792258,679280,1.65901e+06,152,0,0,156,136,1.68294,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,3.84906e+06,5,275,275,0,55,156,0,111.975,2.33823,481132,1.01212e+06,3.08711e+06,3,962264,1.26558e+06,21,3.84904e+06,1.28301e+06,1.3394e+06,3.13138e+06,138,0,0,156,136,1.03922,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.43238e+06,5,275,275,0,55,156,0,97.2389,2.03051,554048,1.20014e+06,3.66817e+06,6,1.1081e+06,1.51054e+06,22,4.43236e+06,1.47745e+06,1.60562e+06,3.70963e+06,736,0,0,156,136,0.902449,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.39998e+06,5,275,275,0,55,156,0,97.955,2.04546,549997,1.18959e+06,3.63562e+06,5,1.09999e+06,1.49674e+06,20,4.39996e+06,1.46665e+06,1.59048e+06,3.67703e+06,736,0,0,156,136,0.909095,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
80,4.17195e+07,8,621,346,0,77.625,156,0,18.6244,0.287636,3.79268e+06,9.1081e+06,3.21836e+07,2,5.95992e+06,1.08376e+07,20,3.85503e+06,1.28501e+06,1.34172e+06,3.13664e+06,145,0,0,260,136,0.0958785,0,346,64.75,14113.9,2,1,3,9,0,0.5,32120,249,2,20,0,0,0,0,5.88367e+08,PortScan
80,2.02328e+06,5,275,275,0,55,156,0,213.02,4.44821,252911,447400,1.26506e+06,3,505821,536563,23,2.02326e+06,674420,534843,1.3084e+06,168,0,0,156,136,1.97698,0,275,47.8889,8813.43,1,1,2,7,0,0.8,32120,249,1,20,0,0,0,0,0,PortScan
